trial_id,config_id,k_margin,base_accuracy,steps,voting_correct,single_correct,total_samples,converged,elapsed_ms
86,k1_live,1,0,1,false,false,1,true,144
87,k1_live,1,0,1,false,false,1,true,117
88,k1_live,1,0,1,false,false,1,true,115
89,k1_live,1,0,1,true,false,1,true,137
90,k1_live,1,0,1,false,false,1,true,140
91,k1_live,1,0,1,false,false,1,true,140
92,k1_live,1,0,1,false,false,1,true,144
93,k1_live,1,0,1,true,true,1,true,149
94,k1_live,1,0,1,false,false,1,true,148
95,k1_live,1,0,1,false,false,1,true,146
96,k1_live,1,0,1,true,true,1,true,144
97,k1_live,1,0,1,false,false,1,true,151
98,k1_live,1,0,1,false,false,1,true,147
99,k1_live,1,0,1,false,false,1,true,140
100,k1_live,1,0,1,false,false,1,true,145
101,k1_live,1,0,1,true,true,1,true,118
102,k1_live,1,0,1,false,false,1,true,131
103,k1_live,1,0,1,false,false,1,true,139
104,k1_live,1,0,1,false,false,1,true,141
105,k1_live,1,0,1,true,true,1,true,144
106,k1_live,1,0,1,false,false,1,true,139
107,k1_live,1,0,1,false,false,1,true,142
108,k1_live,1,0,1,true,true,1,true,154
109,k1_live,1,0,1,false,false,1,true,137
110,k1_live,1,0,1,false,false,1,true,140
111,k1_live,1,0,1,false,false,1,true,146
112,k1_live,1,0,1,false,false,1,true,143
113,k1_live,1,0,1,true,true,1,true,144
114,k1_live,1,0,1,false,false,1,true,117
115,k1_live,1,0,1,false,false,1,true,137
116,k1_live,1,0,1,false,false,1,true,141
117,k1_live,1,0,1,true,true,1,true,145
118,k1_live,1,0,1,false,false,1,true,141
119,k1_live,1,0,1,false,false,1,true,138
120,k1_live,1,0,1,true,true,1,true,146
121,k1_live,1,0,1,false,false,1,true,142
122,k1_live,1,0,1,false,false,1,true,142
123,k1_live,1,0,1,false,false,1,true,139
124,k1_live,1,0,1,false,false,1,true,144
125,k1_live,1,0,1,true,true,1,true,141
126,k1_live,1,0,1,false,false,1,true,138
127,k1_live,1,0,1,false,false,1,true,142
128,k1_live,1,0,1,false,false,1,true,141
129,k1_live,1,0,1,true,true,1,true,120
130,k1_live,1,0,1,false,false,1,true,135
131,k1_live,1,0,1,false,false,1,true,147
132,k1_live,1,0,1,true,true,1,true,141
133,k1_live,1,0,1,false,false,1,true,138
134,k1_live,1,0,1,false,false,1,true,141
135,k1_live,1,0,1,false,false,1,true,138
136,k1_live,1,0,1,false,false,1,true,139
137,k1_live,1,0,1,true,false,1,true,140
138,k1_live,1,0,1,false,false,1,true,141
139,k1_live,1,0,1,false,false,1,true,139
140,k1_live,1,0,1,false,false,1,true,139
141,k1_live,1,0,1,true,true,1,true,141
142,k1_live,1,0,1,false,false,1,true,141
143,k1_live,1,0,1,false,false,1,true,116
144,k1_live,1,0,1,true,true,1,true,136
145,k1_live,1,0,1,false,false,1,true,133
146,k1_live,1,0,1,false,false,1,true,142
147,k1_live,1,0,1,false,false,1,true,144
148,k1_live,1,0,1,false,false,1,true,150
149,k1_live,1,0,1,true,false,1,true,139
150,k1_live,1,0,1,false,false,1,true,142
151,k1_live,1,0,1,false,false,1,true,145
152,k1_live,1,0,1,false,false,1,true,141
153,k1_live,1,0,1,true,true,1,true,139
154,k1_live,1,0,1,false,false,1,true,147
155,k1_live,1,0,1,false,false,1,true,155
156,k1_live,1,0,1,true,true,1,true,141
157,k1_live,1,0,1,false,false,1,true,143
158,k1_live,1,0,1,false,false,1,true,137
159,k1_live,1,0,1,false,false,1,true,143
160,k1_live,1,0,1,false,false,1,true,146
161,k1_live,1,0,1,true,false,1,true,143
162,k1_live,1,0,1,false,false,1,true,146
163,k1_live,1,0,1,false,false,1,true,153
164,k1_live,1,0,1,false,false,1,true,141
165,k1_live,1,0,1,true,true,1,true,146
166,k1_live,1,0,1,false,false,1,true,149
167,k1_live,1,0,1,false,false,1,true,140
168,k1_live,1,0,1,true,true,1,true,146
169,k1_live,1,0,1,false,false,1,true,139
170,k1_live,1,0,1,false,false,1,true,143
171,k1_live,1,0,1,false,false,1,true,148
172,k1_live,1,0,1,false,false,1,true,127
173,k1_live,1,0,1,true,false,1,true,137
174,k1_live,1,0,1,false,false,1,true,142
175,k1_live,1,0,1,false,false,1,true,140
176,k1_live,1,0,1,false,false,1,true,141
177,k1_live,1,0,1,true,true,1,true,140
178,k1_live,1,0,1,false,false,1,true,141
179,k1_live,1,0,1,false,false,1,true,147
180,k1_live,1,0,1,true,true,1,true,142
181,k1_live,1,0,1,false,false,1,true,146
182,k1_live,1,0,1,false,false,1,true,149
183,k1_live,1,0,1,false,false,1,true,142
184,k1_live,1,0,1,false,false,1,true,151
185,k1_live,1,0,1,true,true,1,true,121
186,k1_live,1,0,1,false,false,1,true,140
187,k1_live,1,0,1,false,false,1,true,135
188,k1_live,1,0,1,false,false,1,true,145
189,k1_live,1,0,1,true,true,1,true,141
190,k1_live,1,0,1,false,false,1,true,137
191,k1_live,1,0,1,false,true,1,true,140
192,k1_live,1,0,1,true,true,1,true,144
193,k1_live,1,0,1,false,false,1,true,140
194,k1_live,1,0,1,false,false,1,true,142
195,k1_live,1,0,1,false,false,1,true,149
196,k1_live,1,0,1,false,false,1,true,152
197,k1_live,1,0,1,true,false,1,true,141
198,k1_live,1,0,1,false,false,1,true,122
199,k1_live,1,0,1,false,false,1,true,109
200,k1_live,1,0,1,false,false,1,true,141
201,k1_live,1,0,1,true,true,1,true,143
202,k1_live,1,0,1,false,false,1,true,147
203,k1_live,1,0,1,false,false,1,true,140
204,k1_live,1,0,1,true,true,1,true,147
205,k1_live,1,0,1,false,false,1,true,142
206,k1_live,1,0,1,false,false,1,true,152
207,k1_live,1,0,1,false,false,1,true,157
208,k1_live,1,0,1,false,false,1,true,148
209,k1_live,1,0,1,true,true,1,true,140
210,k1_live,1,0,1,false,false,1,true,144
211,k1_live,1,0,1,false,false,1,true,163
212,k1_live,1,0,1,false,false,1,true,144
213,k1_live,1,0,1,true,true,1,true,137
214,k1_live,1,0,1,false,false,1,true,118
215,k1_live,1,0,1,false,false,1,true,135
216,k1_live,1,0,1,true,true,1,true,134
217,k1_live,1,0,1,false,false,1,true,140
218,k1_live,1,0,1,false,false,1,true,145
219,k1_live,1,0,1,false,false,1,true,139
220,k1_live,1,0,1,false,false,1,true,148
221,k1_live,1,0,1,true,true,1,true,148
222,k1_live,1,0,1,false,false,1,true,137
223,k1_live,1,0,1,false,false,1,true,157
224,k1_live,1,0,1,false,false,1,true,146
225,k1_live,1,0,1,true,true,1,true,146
226,k1_live,1,0,1,false,false,1,true,138
227,k1_live,1,0,1,false,false,1,true,122
228,k1_live,1,0,1,true,true,1,true,138
229,k1_live,1,0,1,false,false,1,true,137
230,k1_live,1,0,1,false,false,1,true,140
231,k1_live,1,0,1,false,false,1,true,141
232,k1_live,1,0,1,false,false,1,true,151
233,k1_live,1,0,1,true,false,1,true,142
234,k1_live,1,0,1,false,false,1,true,140
235,k1_live,1,0,1,false,false,1,true,149
236,k1_live,1,0,1,false,false,1,true,151
237,k1_live,1,0,1,true,true,1,true,149
238,k1_live,1,0,1,false,false,1,true,138
239,k1_live,1,0,1,false,true,1,true,147
0,k2_live,2,0,1,true,true,2,true,291
1,k2_live,2,0,1,false,false,2,true,314
2,k2_live,2,0,1,false,false,2,true,242
3,k2_live,2,0,1,false,false,2,true,273
4,k2_live,2,0,1,false,false,16,true,2311
5,k2_live,2,0,1,true,true,2,true,276
6,k2_live,2,0,1,false,false,8,true,1217
7,k2_live,2,0,1,false,false,2,true,287
8,k2_live,2,0,1,false,false,2,true,318
9,k2_live,2,0,1,true,true,2,true,282
10,k2_live,2,0,1,false,false,10,true,1451
11,k2_live,2,0,1,false,false,6,true,895
12,k2_live,2,0,1,true,true,2,true,282
13,k2_live,2,0,1,false,false,4,true,597
14,k2_live,2,0,1,false,false,5,true,744
15,k2_live,2,0,1,false,false,2,true,282
16,k2_live,2,0,1,false,false,7,true,1098
17,k2_live,2,0,1,true,false,2,true,305
18,k2_live,2,0,1,false,false,2,true,290
19,k2_live,2,0,1,false,false,2,true,306
20,k2_live,2,0,1,false,false,2,true,230
21,k2_live,2,0,1,true,true,2,true,239
22,k2_live,2,0,1,false,false,2,true,268
23,k2_live,2,0,1,false,true,2,true,278
24,k2_live,2,0,1,true,true,2,true,282
25,k2_live,2,0,1,false,false,6,true,880
26,k2_live,2,0,1,false,false,12,true,1775
27,k2_live,2,0,1,false,false,2,true,280
28,k2_live,2,0,1,false,false,20,false,2993
29,k2_live,2,0,1,true,false,4,true,604
30,k2_live,2,0,1,false,false,2,true,286
31,k2_live,2,0,1,false,false,2,true,309
32,k2_live,2,0,1,false,false,2,true,281
33,k2_live,2,0,1,true,true,2,true,307
34,k2_live,2,0,1,false,false,2,true,302
35,k2_live,2,0,1,false,false,12,true,1792
36,k2_live,2,0,1,true,true,2,true,302
37,k2_live,2,0,1,false,false,2,true,293
38,k2_live,2,0,1,false,false,5,true,767
39,k2_live,2,0,1,false,false,2,true,300
40,k2_live,2,0,1,false,false,10,true,1228
41,k2_live,2,0,1,true,false,2,true,274
42,k2_live,2,0,1,false,false,6,true,890
43,k2_live,2,0,1,false,false,2,true,310
44,k2_live,2,0,1,false,false,2,true,303
45,k2_live,2,0,1,true,true,2,true,305
46,k2_live,2,0,1,false,false,2,true,290
47,k2_live,2,0,1,false,false,6,true,956
48,k2_live,2,0,1,true,true,2,true,312
49,k2_live,2,0,1,false,false,6,true,923
50,k2_live,2,0,1,false,false,5,true,773
51,k2_live,2,0,1,false,false,2,true,302
52,k2_live,2,0,1,false,false,14,true,2178
53,k2_live,2,0,1,true,true,2,true,306
54,k2_live,2,0,1,false,false,13,true,1980
55,k2_live,2,0,1,false,false,2,true,304
56,k2_live,2,0,1,false,false,2,true,305
57,k2_live,2,0,1,true,true,2,true,315
58,k2_live,2,0,1,false,false,2,true,302
59,k2_live,2,0,1,false,false,8,true,982
60,k2_live,2,0,1,true,true,2,true,269
61,k2_live,2,0,1,false,false,2,true,291
62,k2_live,2,0,1,false,false,9,true,1407
63,k2_live,2,0,1,false,false,2,true,309
64,k2_live,2,0,1,false,false,17,true,2606
65,k2_live,2,0,1,true,false,2,true,301
66,k2_live,2,0,1,false,false,6,true,920
67,k2_live,2,0,1,false,false,2,true,297
68,k2_live,2,0,1,false,false,2,true,304
69,k2_live,2,0,1,true,true,2,true,318
70,k2_live,2,0,1,false,false,2,true,339
71,k2_live,2,0,1,false,false,2,true,322
72,k2_live,2,0,1,true,true,2,true,313
73,k2_live,2,0,1,false,false,2,true,317
74,k2_live,2,0,1,false,false,14,true,2176
75,k2_live,2,0,1,false,false,2,true,302
76,k2_live,2,0,1,false,false,20,false,3226
77,k2_live,2,0,1,true,true,2,true,308
78,k2_live,2,0,1,false,false,7,true,1089
79,k2_live,2,0,1,false,false,2,true,327
80,k2_live,2,0,1,false,false,2,true,313
81,k2_live,2,0,1,true,true,2,true,263
82,k2_live,2,0,1,false,false,2,true,258
83,k2_live,2,0,1,false,false,2,true,297
84,k2_live,2,0,1,true,true,2,true,309
85,k2_live,2,0,1,false,false,2,true,320
86,k2_live,2,0,1,false,false,11,true,1720
87,k2_live,2,0,1,false,false,2,true,324
88,k2_live,2,0,1,false,false,16,true,2770
89,k2_live,2,0,1,true,true,4,true,651
90,k2_live,2,0,1,false,false,12,true,1916
91,k2_live,2,0,1,false,false,2,true,308
92,k2_live,2,0,1,false,false,2,true,309
93,k2_live,2,0,1,true,true,2,true,313
94,k2_live,2,0,1,false,false,2,true,324
95,k2_live,2,0,1,false,false,2,true,313
96,k2_live,2,0,1,true,true,2,true,311
97,k2_live,2,0,1,false,false,4,true,617
98,k2_live,2,0,1,false,false,7,true,1114
99,k2_live,2,0,1,false,false,2,true,330
100,k2_live,2,0,1,false,false,20,false,2752
101,k2_live,2,0,1,true,false,5,true,607
102,k2_live,2,0,1,false,false,16,true,2136
103,k2_live,2,0,1,false,false,2,true,280
104,k2_live,2,0,1,false,false,2,true,311
105,k2_live,2,0,1,true,true,2,true,305
106,k2_live,2,0,1,false,false,2,true,354
107,k2_live,2,0,1,false,false,2,true,305
108,k2_live,2,0,1,true,true,2,true,312
109,k2_live,2,0,1,false,false,2,true,306
110,k2_live,2,0,1,false,false,2,true,311
111,k2_live,2,0,1,false,false,2,true,311
112,k2_live,2,0,1,false,false,19,true,3027
113,k2_live,2,0,1,true,true,2,true,363
114,k2_live,2,0,1,false,false,4,true,611
115,k2_live,2,0,1,false,false,2,true,321
116,k2_live,2,0,1,false,false,2,true,311
117,k2_live,2,0,1,true,true,2,true,326
118,k2_live,2,0,1,false,false,2,true,314
119,k2_live,2,0,1,false,false,2,true,316
120,k2_live,2,0,1,true,true,2,true,246
121,k2_live,2,0,1,false,false,2,true,256
122,k2_live,2,0,1,false,false,2,true,277
123,k2_live,2,0,1,false,false,2,true,306
124,k2_live,2,0,1,false,false,2,true,329
125,k2_live,2,0,1,true,true,2,true,317
126,k2_live,2,0,1,false,false,5,true,773
127,k2_live,2,0,1,false,false,2,true,331
128,k2_live,2,0,1,false,false,2,true,312
129,k2_live,2,0,1,true,true,2,true,329
130,k2_live,2,0,1,false,false,4,true,636
131,k2_live,2,0,1,false,false,4,true,618
132,k2_live,2,0,1,true,true,2,true,309
133,k2_live,2,0,1,false,false,5,true,784
134,k2_live,2,0,1,false,false,9,true,1473
135,k2_live,2,0,1,false,false,2,true,310
136,k2_live,2,0,1,false,false,2,true,339
137,k2_live,2,0,1,true,false,2,true,259
138,k2_live,2,0,1,false,false,4,true,576
139,k2_live,2,0,1,false,false,2,true,318
140,k2_live,2,0,1,false,false,2,true,307
141,k2_live,2,0,1,true,true,2,true,318
142,k2_live,2,0,1,false,false,4,true,635
143,k2_live,2,0,1,false,false,5,true,795
144,k2_live,2,0,1,true,true,2,true,305
145,k2_live,2,0,1,false,false,2,true,328
146,k2_live,2,0,1,false,false,6,true,956
147,k2_live,2,0,1,false,false,2,true,308
148,k2_live,2,0,1,false,false,2,true,339
149,k2_live,2,0,1,true,true,2,true,305
150,k2_live,2,0,1,false,false,7,true,1126
151,k2_live,2,0,1,false,false,2,true,307
152,k2_live,2,0,1,false,false,2,true,305
153,k2_live,2,0,1,true,true,2,true,310
154,k2_live,2,0,1,false,false,5,true,635
155,k2_live,2,0,1,false,false,2,true,278
156,k2_live,2,0,1,true,true,2,true,307
157,k2_live,2,0,1,false,false,2,true,325
158,k2_live,2,0,1,false,false,5,true,835
159,k2_live,2,0,1,false,false,2,true,333
160,k2_live,2,0,1,false,false,6,true,990
161,k2_live,2,0,1,true,false,2,true,323
162,k2_live,2,0,1,false,false,20,true,3173
163,k2_live,2,0,1,false,false,2,true,312
164,k2_live,2,0,1,false,false,2,true,328
165,k2_live,2,0,1,true,true,2,true,310
166,k2_live,2,0,1,false,false,2,true,313
167,k2_live,2,0,1,false,true,14,true,2220
168,k2_live,2,0,1,true,true,2,true,329
169,k2_live,2,0,1,false,false,4,true,638
170,k2_live,2,0,1,false,false,6,true,975
171,k2_live,2,0,1,false,false,2,true,317
172,k2_live,2,0,1,false,false,2,true,317
173,k2_live,2,0,1,true,false,5,true,656
174,k2_live,2,0,1,false,false,7,true,1103
175,k2_live,2,0,1,false,false,2,true,309
176,k2_live,2,0,1,false,false,2,true,302
177,k2_live,2,0,1,true,true,2,true,304
178,k2_live,2,0,1,false,false,2,true,315
179,k2_live,2,0,1,false,true,2,true,305
180,k2_live,2,0,1,true,true,2,true,319
181,k2_live,2,0,1,false,false,2,true,319
182,k2_live,2,0,1,false,false,2,true,333
183,k2_live,2,0,1,false,false,2,true,302
184,k2_live,2,0,1,false,false,14,true,2235
185,k2_live,2,0,1,true,false,2,true,305
186,k2_live,2,0,1,false,false,10,true,1572
187,k2_live,2,0,1,false,false,2,true,302
188,k2_live,2,0,1,false,false,2,true,321
189,k2_live,2,0,1,true,true,2,true,304
190,k2_live,2,0,1,false,false,2,true,256
191,k2_live,2,0,1,false,true,6,true,749
192,k2_live,2,0,1,true,true,2,true,277
193,k2_live,2,0,1,false,false,2,true,307
194,k2_live,2,0,1,false,false,8,true,1271
195,k2_live,2,0,1,false,false,2,true,310
196,k2_live,2,0,1,false,false,14,true,2276
197,k2_live,2,0,1,true,true,5,true,831
198,k2_live,2,0,1,false,false,12,true,1922
199,k2_live,2,0,1,false,false,2,true,311
200,k2_live,2,0,1,false,false,2,true,309
201,k2_live,2,0,1,true,true,2,true,304
202,k2_live,2,0,1,false,false,6,true,951
203,k2_live,2,0,1,false,false,2,true,336
204,k2_live,2,0,1,true,true,2,true,322
205,k2_live,2,0,1,false,false,2,true,323
206,k2_live,2,0,1,false,false,6,true,966
207,k2_live,2,0,1,false,false,2,true,310
208,k2_live,2,0,1,false,false,2,true,331
209,k2_live,2,0,1,true,true,2,true,252
210,k2_live,2,0,1,false,false,16,true,2024
211,k2_live,2,0,1,false,false,2,true,278
212,k2_live,2,0,1,false,false,2,true,291
213,k2_live,2,0,1,true,true,2,true,324
214,k2_live,2,0,1,false,false,2,true,303
215,k2_live,2,0,1,false,false,2,true,315
216,k2_live,2,0,1,true,true,2,true,309
217,k2_live,2,0,1,false,false,2,true,329
218,k2_live,2,0,1,false,false,5,true,830
219,k2_live,2,0,1,false,false,2,true,303
220,k2_live,2,0,1,false,false,18,true,2860
221,k2_live,2,0,1,true,true,6,true,943
222,k2_live,2,0,1,false,false,6,true,949
223,k2_live,2,0,1,false,false,2,true,327
224,k2_live,2,0,1,false,false,2,true,305
225,k2_live,2,0,1,true,true,2,true,312
226,k2_live,2,0,1,false,false,11,true,1692
227,k2_live,2,0,1,false,false,7,true,1080
228,k2_live,2,0,1,true,true,2,true,307
229,k2_live,2,0,1,false,false,2,true,319
230,k2_live,2,0,1,false,false,4,true,512
231,k2_live,2,0,1,false,false,2,true,277
232,k2_live,2,0,1,false,false,6,true,953
233,k2_live,2,0,1,true,true,2,true,307
234,k2_live,2,0,1,false,false,4,true,614
235,k2_live,2,0,1,false,false,2,true,330
236,k2_live,2,0,1,false,false,2,true,307
237,k2_live,2,0,1,true,true,2,true,321
238,k2_live,2,0,1,false,false,10,true,1579
239,k2_live,2,0,1,false,false,5,true,776
0,k3_live,3,0,1,true,true,3,true,462
1,k3_live,3,0,1,false,false,9,true,1420
2,k3_live,3,0,1,false,false,8,true,1275
3,k3_live,3,0,1,false,false,3,true,466
4,k3_live,3,0,1,false,false,20,false,3163
5,k3_live,3,0,1,true,true,10,true,1550
6,k3_live,3,0,1,false,false,8,true,1221
7,k3_live,3,0,1,false,false,3,true,459
8,k3_live,3,0,1,false,false,3,true,454
9,k3_live,3,0,1,true,true,3,true,475
10,k3_live,3,0,1,false,false,3,true,457
11,k3_live,3,0,1,false,false,8,true,975
12,k3_live,3,0,1,true,true,3,true,364
13,k3_live,3,0,1,false,false,5,true,738
14,k3_live,3,0,1,false,false,5,true,762
15,k3_live,3,0,1,false,false,3,true,455
16,k3_live,3,0,1,false,false,20,false,3216
17,k3_live,3,0,1,false,true,20,false,3940
18,k3_live,3,0,1,false,false,7,true,1098
19,k3_live,3,0,1,false,false,3,true,469
20,k3_live,3,0,1,false,false,3,true,466
21,k3_live,3,0,1,true,true,3,true,475
22,k3_live,3,0,1,false,false,5,true,781
23,k3_live,3,0,1,false,false,6,true,904
24,k3_live,3,0,1,true,true,3,true,450
25,k3_live,3,0,1,false,false,3,true,487
26,k3_live,3,0,1,false,false,3,true,463
27,k3_live,3,0,1,false,false,3,true,460
28,k3_live,3,0,1,false,false,19,true,2973
29,k3_live,3,0,1,true,false,3,true,453
30,k3_live,3,0,1,false,false,15,true,2317
31,k3_live,3,0,1,false,false,3,true,461
32,k3_live,3,0,1,false,false,3,true,464
33,k3_live,3,0,1,true,true,3,true,462
34,k3_live,3,0,1,false,false,7,true,1054
35,k3_live,3,0,1,false,true,3,true,366
36,k3_live,3,0,1,true,true,3,true,429
37,k3_live,3,0,1,false,false,3,true,458
38,k3_live,3,0,1,false,false,5,true,762
39,k3_live,3,0,1,false,false,3,true,487
40,k3_live,3,0,1,false,false,15,true,2376
41,k3_live,3,0,1,true,false,5,true,800
42,k3_live,3,0,1,false,false,20,false,3189
43,k3_live,3,0,1,false,false,3,true,462
44,k3_live,3,0,1,false,false,3,true,471
45,k3_live,3,0,1,true,true,3,true,461
46,k3_live,3,0,1,false,false,3,true,455
47,k3_live,3,0,1,false,false,5,true,786
48,k3_live,3,0,1,true,true,3,true,465
49,k3_live,3,0,1,false,false,3,true,461
50,k3_live,3,0,1,false,false,3,true,457
51,k3_live,3,0,1,false,false,3,true,462
52,k3_live,3,0,1,false,false,20,false,3109
53,k3_live,3,0,1,false,false,20,false,3068
54,k3_live,3,0,1,false,false,5,true,776
55,k3_live,3,0,1,false,false,3,true,461
56,k3_live,3,0,1,false,false,3,true,449
57,k3_live,3,0,1,true,true,3,true,459
58,k3_live,3,0,1,false,false,5,true,760
59,k3_live,3,0,1,false,false,5,true,605
60,k3_live,3,0,1,true,true,3,true,418
61,k3_live,3,0,1,false,false,3,true,465
62,k3_live,3,0,1,false,false,3,true,462
63,k3_live,3,0,1,false,false,3,true,457
64,k3_live,3,0,1,false,false,6,true,943
65,k3_live,3,0,1,true,false,5,true,765
66,k3_live,3,0,1,false,false,7,true,1111
67,k3_live,3,0,1,false,false,3,true,470
68,k3_live,3,0,1,false,false,3,true,463
69,k3_live,3,0,1,true,true,3,true,484
70,k3_live,3,0,1,false,false,5,true,777
71,k3_live,3,0,1,false,false,15,true,2300
72,k3_live,3,0,1,true,true,3,true,471
73,k3_live,3,0,1,false,false,3,true,485
74,k3_live,3,0,1,false,false,11,true,1726
75,k3_live,3,0,1,false,false,3,true,462
76,k3_live,3,0,1,false,false,7,true,1131
77,k3_live,3,0,1,true,true,7,true,1088
78,k3_live,3,0,1,false,false,17,true,2256
79,k3_live,3,0,1,false,false,3,true,459
80,k3_live,3,0,1,false,false,3,true,345
81,k3_live,3,0,1,true,true,3,true,357
82,k3_live,3,0,1,false,false,3,true,420
83,k3_live,3,0,1,false,false,3,true,475
84,k3_live,3,0,1,true,true,3,true,441
85,k3_live,3,0,1,false,false,3,true,461
86,k3_live,3,0,1,false,false,8,true,1230
87,k3_live,3,0,1,false,false,3,true,468
88,k3_live,3,0,1,false,false,20,false,3116
89,k3_live,3,0,1,true,true,3,true,461
90,k3_live,3,0,1,false,false,13,true,1996
91,k3_live,3,0,1,false,false,3,true,490
92,k3_live,3,0,1,false,false,3,true,459
93,k3_live,3,0,1,true,true,3,true,473
94,k3_live,3,0,1,false,false,3,true,468
95,k3_live,3,0,1,false,false,13,true,2003
96,k3_live,3,0,1,true,true,3,true,447
97,k3_live,3,0,1,false,false,5,true,766
98,k3_live,3,0,1,false,false,7,true,1075
99,k3_live,3,0,1,false,false,3,true,455
100,k3_live,3,0,1,false,false,10,true,1575
101,k3_live,3,0,1,false,true,20,false,3042
102,k3_live,3,0,1,false,false,3,true,492
103,k3_live,3,0,1,false,false,3,true,456
104,k3_live,3,0,1,false,false,3,true,463
105,k3_live,3,0,1,true,true,3,true,439
106,k3_live,3,0,1,false,false,10,true,1190
107,k3_live,3,0,1,false,true,6,true,678
108,k3_live,3,0,1,true,true,3,true,423
109,k3_live,3,0,1,false,false,3,true,452
110,k3_live,3,0,1,false,false,7,true,1086
111,k3_live,3,0,1,false,false,3,true,472
112,k3_live,3,0,1,false,false,20,false,3125
113,k3_live,3,0,1,false,false,9,true,1375
114,k3_live,3,0,1,false,false,20,false,3122
115,k3_live,3,0,1,false,false,3,true,471
116,k3_live,3,0,1,false,false,3,true,479
117,k3_live,3,0,1,true,true,3,true,446
118,k3_live,3,0,1,false,false,6,true,909
119,k3_live,3,0,1,false,false,13,true,2005
120,k3_live,3,0,1,true,true,3,true,460
